Distance_(pixels),Gray_Value
454,8464.100
455,8636.500
456,8718.200
457,8751.300
458,8758.600
459,8755.200
460,8740.700
461,8740.900
462,8753.400
463,8754.300
464,8779.100
465,8788.800
466,8785.900
467,8791.000
468,8769.500
469,8753.300
470,8737.700
471,8714.600
472,8726.800
473,8724.700
474,8713.700
475,8724.700
476,8699.700
477,8676.600
478,8640.400
479,8532.600
480,8367.900
481,8184.200
482,8036.200
483,8001.300
484,8065.700
485,8236.700
486,8454.200
487,8553.300
488,8601.900
489,8621.300
490,8613.900
491,8602.700
492,8567.400
493,8512.500
494,8457.200
495,8421.100
496,8453.900
497,8493.200
498,8476.200
499,8434.000
500,8398.500
501,8293.200
502,8132.800
503,7927.300
504,7765.700
505,7698.800
506,7768.800
507,7914.900
508,8151.700
509,8411.900
510,8567.700
511,8664.000
512,8714.400
513,8735.700
514,8732.000
515,8706.100
516,8681.900
517,8678.800
518,8677.400
519,8681.900
520,8705.900
521,8739.500
522,8777.900
523,8820.100
524,8865.900
525,8876.300
526,8873.400
527,8891.500
528,8861.000
529,8788.300
530,8703.400
531,8575.800
532,8444.700
533,8371.000
534,8389.900
535,8488.600
536,8603.800
537,8681.900
538,8738.800
539,8733.900
540,8688.100
541,8669.600
542,8619.400
543,8509.200
544,8451.800
545,8467.400
546,8489.200
547,8514.400
548,8581.200
549,8594.600
550,8571.700
551,8548.800
552,8515.800
553,8476.800
554,8454.400
555,8460.800
556,8470.000
557,8469.800
558,8476.400
559,8480.000
560,8474.400
561,8509.500
562,8546.000
563,8534.200
564,8503.700
565,8437.800
566,8334.300
567,8176.600
568,8023.600
569,7986.600
570,8048.200
571,8166.700
572,8355.800
573,8556.600
574,8651.900
575,8708.000
576,8719.400
577,8731.600
578,8708.500
579,8648.500
580,8622.000
581,8603.400
582,8589.600
583,8610.900
584,8614.200
585,8639.800
586,8648.500
587,8614.800
588,8495.200
589,8274.400
590,8068.800
591,7944.500
592,7940.400
593,8031.800
594,8202.200
595,8420.000
596,8553.700
597,8617.400
598,8653.200
599,8669.900
600,8658.200
601,8643.300
602,8613.400
603,8554.300
604,8483.000
605,8401.900
606,8339.900
607,8322.000
608,8339.800
609,8382.200
610,8411.200
611,8435.000
612,8457.000
613,8471.300
614,8488.800
615,8492.300
616,8476.600
617,8443.800
618,8440.500
619,8415.700
620,8350.800
621,8294.100
622,8250.300
623,8210.300
624,8161.900
625,8117.900
626,8071.500
627,8018.300
628,7964.500
629,7936.700
630,7955.900
631,7985.800
632,8012.900
633,8030.700
634,8033.400
635,8057.100
636,8062.500
637,8054.100
638,8059.700
639,8006.300
640,7813.400
641,7419.000
642,6910.700
643,6400.500
644,6076.700
645,6051.600
646,6297.700
647,6772.000
648,7297.600
649,7671.400
650,7902.200
651,8003.500
652,8084.800
653,8155.100
654,8221.700
655,8242.400
656,8240.700
657,8264.400
658,8247.100
659,8196.100
660,8061.300
661,7872.700
662,7694.500
663,7548.400
664,7508.100
665,7563.500
666,7692.600
667,7847.200
668,7933.500
669,7967.000
670,7962.800
671,7971.900
672,8025.500
673,8067.400
674,8082.500
675,8097.000
676,8132.200
677,8147.900
678,8158.200
679,8164.800
680,8157.900
681,8115.600
682,8000.600
683,7840.600
684,7662.100
685,7503.900
686,7477.900
687,7592.000
688,7771.500
689,7955.400
690,8028.600
691,7992.700
692,7903.800
693,7768.200
694,7613.600
695,7499.700
696,7475.100
697,7512.600
698,7634.300
699,7792.900
700,7939.600
701,8015.400
702,8053.000
703,8066.800
704,8051.700
705,8038.200
706,8046.400
707,8062.400
708,8065.100
709,8090.200
710,8130.800
711,8150.600
712,8171.000
713,8183.200
714,8142.600
715,8115.500
716,8106.800
717,8099.100
718,8093.400
719,8116.000
720,8159.800
721,8201.700
722,8199.700
723,8188.800
724,8144.400
725,8074.300
726,7992.500
727,7938.300
728,7915.700
729,7983.100
730,8060.600
731,8104.100
732,8139.700
733,8133.900
734,8120.900
735,8130.100
736,8121.600
737,8113.000
738,8118.100
739,8125.000
740,8136.500
741,8129.800
742,8114.200
743,8065.100
744,8007.600
745,7832.400
746,7503.600
747,7044.600
748,6470.800
749,5856.200
750,5394.500
751,5244.200
752,5431.300
753,5927.400
754,6583.500
755,7212.500
756,7722.800
757,8057.600
758,8251.900
759,8358.500
760,8426.600
761,8438.700
762,8365.600
763,8227.000
764,8090.100
765,8027.200
766,8092.900
767,8219.600
768,8348.000
769,8498.100
770,8585.100
771,8585.200
772,8550.900
773,8472.700
774,8328.500
775,8044.300
776,7568.500
777,6999.200
778,6449.300
779,6085.800
780,6028.900
781,6273.700
782,6742.900
783,7207.100
784,7535.500
785,7658.400
786,7674.700
787,7683.700
788,7788.200
789,7887.400
790,7985.700
791,8122.600
792,8204.500
793,8208.300
794,8187.300
795,8172.400
796,8173.200
797,8164.900
798,8148.400
799,8185.800
800,8242.800
801,8264.700
802,8265.000
803,8272.800
804,8265.400
805,8246.900
806,8218.000
807,8200.600
808,8208.500
809,8209.000
810,8249.000
811,8272.200
812,8283.100
813,8291.500
814,8262.000
815,8231.400
816,8213.200
817,8214.000
818,8262.600
819,8324.900
820,8381.200
821,8410.700
822,8427.300
823,8416.000
824,8385.200
825,8323.400
826,8276.100
827,8280.900
828,8260.000
829,8268.400
830,8279.400
831,8282.300
832,8279.900
833,8246.500
834,8268.900
835,8281.500
836,8320.400
837,8379.800
838,8396.900
839,8376.600
840,8357.700
841,8348.200
842,8318.500
843,8291.400
844,8282.600
845,8303.300
846,8329.200
847,8316.700
848,8340.500
849,8346.800
850,8332.000
851,8312.800
852,8311.700
853,8290.800
854,8252.800
855,8203.600
856,8144.000
857,8062.300
858,7995.400
859,7934.500
860,7866.800
861,7822.900
862,7810.200
863,7831.900
864,7884.700
865,7922.800
866,7961.500
867,7987.000
868,7970.800
869,7931.900
870,7927.600
871,7892.600
872,7792.900
873,7682.100
874,7562.000
875,7491.200
876,7462.600
877,7491.600
878,7582.800
879,7643.400
880,7683.200
881,7739.100
882,7798.200
883,7887.000
884,7948.800
885,7991.100
886,7999.300
887,7991.200
888,8011.400
889,7998.900
890,7988.200
891,7997.000
892,7996.700
893,7949.700
894,7873.800
895,7748.400
896,7631.000
897,7591.400
898,7652.300
899,7738.200
900,7859.400
901,7970.900
902,8024.700
903,8036.200
904,8044.400
905,8045.100
906,8052.000
907,8063.300
908,8028.100
909,7960.300
910,7900.900
911,7862.300
912,7813.800
913,7795.700
914,7787.600
915,7793.500
916,7834.400
917,7867.400
918,7893.100
919,7886.100
920,7853.100
921,7833.500
922,7812.400
923,7775.000
924,7743.100
925,7696.400
926,7685.800
927,7676.000
928,7696.600
929,7745.800
930,7762.300
931,7801.000
932,7827.700
933,7822.300
934,7810.700
935,7835.300
936,7889.400
937,7897.000
938,7895.400
939,7930.700
940,7947.100
941,7959.500
942,7961.000
943,7960.600
944,7985.300
945,7981.500
946,7966.600
947,7953.000
948,7945.100
949,7984.700
950,8046.200
951,8120.800
952,8196.200
953,8252.900
954,8299.600
955,8317.400
956,8332.500
957,8337.600
958,8338.400
959,8308.900
960,8253.300
961,8219.000
962,8224.400
963,8232.300
964,8274.600
965,8309.600
966,8344.000
967,8379.200
968,8433.700
969,8429.800
970,8412.000
971,8419.700
972,8423.100
973,8417.400
974,8413.100
975,8389.200
976,8357.100
977,8313.400
978,8287.900
979,8249.700
980,8218.400
981,8233.600
982,8242.600
983,8243.800
984,8264.700
985,8258.300
986,8215.700
987,8183.600
988,8128.400
989,7984.900
990,7778.600
991,7525.100
992,7327.700
993,7250.800
994,7289.200
995,7412.400
996,7581.400
997,7693.500
998,7727.600
999,7784.000
1000,7822.600
1001,7801.400
1002,7762.100
1003,7749.200
1004,7766.800
1005,7795.000
1006,7870.100
1007,7980.800
1008,8081.700
1009,8124.700
1010,8135.600
1011,8090.300
1012,7985.900
1013,7853.600
1014,7747.700
1015,7734.400
