Velocidades_Air,Velocidades_Ritz
325.8170253167236,378.3233440545704
747.5364741865598,795.1910415110422
754.237917327052,773.2790795554514
490.855666086997,547.9454957104876
995.945255309384,995.945255309384
548.5716462043304,586.5712404999413
414.15541841139344,428.3955319657602
859.529467171442,835.8041994869595
565.6863242953225,584.6525095685544
1189.647410764578,1071.1810246695152
1023.7052256174519,552.255114203674
599.6964520989812,656.7001491743895
