Distance_(pixels),Gray_Value
454,10246.571
455,10405.857
456,10500.143
457,10568.429
458,10611.286
459,10595.571
460,10598.571
461,10625.571
462,10596.429
463,10584.286
464,10612.571
465,10643.143
466,10637.286
467,10614.714
468,10603.571
469,10575.571
470,10532.000
471,10523.857
472,10547.143
473,10557.286
474,10542.571
475,10523.714
476,10520.714
477,10479.286
478,10379.857
479,10223.143
480,10014.429
481,9797.429
482,9675.000
483,9699.857
484,9804.429
485,10034.571
486,10266.143
487,10380.571
488,10427.143
489,10443.000
490,10438.143
491,10428.000
492,10388.429
493,10291.000
494,10228.000
495,10233.143
496,10232.286
497,10251.286
498,10283.143
499,10228.571
500,10106.143
501,9951.714
502,9715.000
503,9454.714
504,9271.857
505,9218.000
506,9280.714
507,9440.000
508,9703.143
509,9986.857
510,10162.857
511,10244.571
512,10292.000
513,10312.000
514,10278.857
515,10217.286
516,10196.429
517,10181.429
518,10187.286
519,10174.571
520,10194.000
521,10258.857
522,10332.000
523,10379.857
524,10399.857
525,10408.571
526,10412.000
527,10393.714
528,10367.429
529,10310.143
530,10219.714
531,10090.143
532,9971.571
533,9929.143
534,9929.714
535,10010.000
536,10131.857
537,10266.143
538,10362.000
539,10353.000
540,10339.429
541,10296.286
542,10213.714
543,10163.857
544,10126.000
545,10119.000
546,10138.714
547,10166.857
548,10220.571
549,10243.429
550,10229.286
551,10190.143
552,10135.429
553,10119.286
554,10127.286
555,10131.429
556,10112.286
557,10092.000
558,10085.429
559,10087.429
560,10074.286
561,10059.429
562,10096.571
563,10083.714
564,10011.429
565,9893.571
566,9735.857
567,9537.714
568,9374.000
569,9307.714
570,9354.429
571,9510.714
572,9747.000
573,9937.714
574,10031.571
575,10040.000
576,10035.714
577,10062.000
578,10029.143
579,9989.286
580,9968.286
581,9914.000
582,9904.286
583,9919.857
584,9912.571
585,9914.571
586,9917.857
587,9882.286
588,9732.143
589,9510.429
590,9278.286
591,9089.143
592,9072.571
593,9230.571
594,9494.571
595,9749.857
596,9932.857
597,10015.143
598,10046.857
599,10080.000
600,10093.286
601,10100.857
602,10092.286
603,10030.571
604,9943.714
605,9865.429
606,9809.571
607,9802.143
608,9820.571
609,9839.429
610,9898.571
611,9963.286
612,9977.286
613,9971.286
614,9993.286
615,9985.714
616,9954.429
617,9929.714
618,9887.000
619,9823.429
620,9794.000
621,9753.571
622,9648.429
623,9546.286
624,9484.000
625,9413.571
626,9348.571
627,9275.429
628,9225.000
629,9225.429
630,9222.571
631,9232.000
632,9273.000
633,9341.286
634,9410.857
635,9437.143
636,9453.429
637,9477.714
638,9488.714
639,9447.286
640,9284.714
641,8890.714
642,8289.286
643,7727.714
644,7350.857
645,7343.429
646,7690.714
647,8244.714
648,8887.000
649,9411.143
650,9729.143
651,9941.571
652,10042.143
653,10125.571
654,10219.857
655,10293.429
656,10342.429
657,10359.000
658,10350.429
659,10284.143
660,10103.571
661,9855.286
662,9608.286
663,9503.857
664,9529.000
665,9598.714
666,9778.143
667,9945.571
668,9990.429
669,9999.000
670,10005.429
671,10027.143
672,10072.286
673,10110.143
674,10149.143
675,10168.000
676,10197.429
677,10221.286
678,10216.000
679,10213.857
680,10180.429
681,10098.286
682,9942.000
683,9689.429
684,9469.286
685,9340.143
686,9353.000
687,9489.571
688,9690.571
689,9894.143
690,9971.429
691,9921.143
692,9793.429
693,9630.000
694,9429.571
695,9315.714
696,9308.714
697,9349.857
698,9467.429
699,9625.571
700,9785.143
701,9923.143
702,9985.857
703,10023.286
704,10018.000
705,9997.286
706,9998.286
707,9995.714
708,10035.857
709,10084.286
710,10143.143
711,10178.286
712,10192.000
713,10184.286
714,10167.714
715,10145.571
716,10138.286
717,10153.571
718,10160.286
719,10174.857
720,10229.429
721,10270.857
722,10280.000
723,10272.857
724,10196.000
725,10113.286
726,10042.429
727,9961.571
728,9931.571
729,9974.714
730,10002.143
731,10017.857
732,10053.286
733,10024.000
734,9994.143
735,9974.286
736,9906.571
737,9888.429
738,9878.571
739,9851.286
740,9814.143
741,9740.571
742,9675.857
743,9598.143
744,9456.143
745,9218.286
746,8842.143
747,8260.000
748,7506.714
749,6793.429
750,6247.857
751,6019.571
752,6187.571
753,6696.143
754,7410.143
755,8118.143
756,8725.571
757,9147.286
758,9397.429
759,9546.714
760,9589.571
761,9567.714
762,9469.714
763,9295.714
764,9159.571
765,9144.286
766,9231.429
767,9301.286
768,9470.143
769,9646.571
770,9722.571
771,9744.714
772,9688.143
773,9584.286
774,9406.857
775,9093.286
776,8624.857
777,8034.143
778,7356.286
779,6906.143
780,6818.429
781,7019.429
782,7461.143
783,7971.143
784,8328.286
785,8524.143
786,8596.857
787,8660.714
788,8757.286
789,8871.286
790,9035.571
791,9204.714
792,9288.286
793,9300.286
794,9288.714
795,9285.571
796,9266.714
797,9283.286
798,9303.429
799,9316.857
800,9328.000
801,9365.429
802,9390.714
803,9401.429
804,9385.571
805,9370.571
806,9352.714
807,9298.286
808,9304.000
809,9323.286
810,9353.286
811,9403.857
812,9406.714
813,9430.143
814,9388.143
815,9349.571
816,9342.571
817,9371.857
818,9469.286
819,9524.000
820,9587.429
821,9664.286
822,9679.571
823,9666.286
824,9652.000
825,9613.000
826,9564.286
827,9545.857
828,9527.286
829,9496.714
830,9486.571
831,9522.143
832,9541.000
833,9515.000
834,9517.429
835,9553.286
836,9578.571
837,9639.143
838,9702.714
839,9710.857
840,9698.286
841,9655.143
842,9642.571
