Distance_(pixels),Gray_Value
454,10035.875
455,10313.750
456,10477.750
457,10553.000
458,10583.750
459,10625.000
460,10654.875
461,10638.875
462,10629.500
463,10641.500
464,10640.375
465,10634.250
466,10642.750
467,10634.875
468,10618.875
469,10600.875
470,10530.750
471,10478.875
472,10460.250
473,10449.750
474,10452.250
475,10441.625
476,10425.500
477,10405.750
478,10293.750
479,10104.000
480,9873.000
481,9658.375
482,9583.000
483,9641.125
484,9788.000
485,10021.750
486,10181.000
487,10258.375
488,10329.750
489,10315.500
490,10309.875
491,10336.750
492,10277.000
493,10186.125
494,10124.750
495,10099.125
496,10150.875
497,10210.500
498,10231.250
499,10183.375
500,10073.875
501,9859.500
502,9592.625
503,9320.875
504,9058.250
505,9027.750
506,9175.000
507,9404.375
508,9720.375
509,9955.250
510,10074.375
511,10160.625
512,10224.625
513,10251.125
514,10253.500
515,10226.875
516,10203.875
517,10194.000
518,10183.500
519,10190.875
520,10219.000
521,10254.625
522,10342.875
523,10417.250
524,10479.250
525,10543.125
526,10565.750
527,10574.125
528,10550.375
529,10505.750
530,10433.500
531,10312.625
532,10174.250
533,10083.875
534,10045.000
535,10119.250
536,10247.125
537,10356.125
538,10481.000
539,10525.125
540,10507.875
541,10478.250
542,10418.250
543,10353.375
544,10342.000
545,10344.375
546,10333.625
547,10359.500
548,10393.500
549,10414.750
550,10429.625
551,10400.250
552,10357.625
553,10352.750
554,10382.750
555,10391.250
556,10421.500
557,10471.750
558,10491.750
559,10524.500
560,10521.375
561,10527.625
562,10562.000
563,10584.500
564,10562.125
565,10453.750
566,10252.500
567,10024.125
568,9891.500
569,9901.000
570,10019.125
571,10238.500
572,10502.500
573,10694.750
574,10794.750
575,10862.375
576,10894.875
577,10892.875
578,10876.750
579,10876.875
580,10875.750
581,10847.375
582,10815.000
583,10761.125
584,10738.000
585,10767.375
586,10768.125
587,10690.250
588,10478.625
589,10206.500
590,9966.875
591,9850.500
592,9887.875
593,10040.375
594,10277.750
595,10536.000
596,10700.875
597,10740.250
598,10736.125
599,10748.000
600,10770.375
601,10773.625
602,10748.875
603,10693.125
604,10613.125
605,10524.625
606,10428.125
607,10360.625
608,10354.000
609,10372.500
610,10440.500
611,10529.375
612,10581.875
613,10603.125
614,10648.000
615,10666.000
616,10649.500
617,10646.125
618,10649.125
619,10634.000
620,10607.250
621,10544.875
622,10475.125
623,10404.750
624,10315.875
625,10262.500
626,10187.375
627,10107.750
628,10061.625
629,10044.625
630,10043.875
631,10088.875
632,10144.250
633,10166.250
634,10183.250
635,10194.500
636,10175.125
637,10157.000
638,10147.625
639,10106.125
640,9946.125
641,9581.750
642,9009.625
643,8379.250
644,7805.000
645,7527.750
646,7637.250
647,8061.000
648,8662.000
649,9223.750
650,9633.625
651,9871.875
652,9995.000
653,10095.500
654,10171.375
655,10211.500
656,10232.750
657,10231.625
658,10214.625
659,10139.750
660,9951.250
661,9703.625
662,9466.125
663,9365.125
664,9422.250
665,9540.125
666,9701.375
667,9844.500
668,9894.125
669,9885.875
670,9888.125
671,9910.875
672,9932.250
673,9972.125
674,10023.125
675,10048.000
676,10082.500
677,10095.500
678,10070.750
679,10079.375
680,10047.375
681,9969.125
682,9818.125
683,9578.000
684,9321.875
685,9195.875
686,9292.000
687,9457.000
688,9664.750
689,9867.000
690,9960.625
691,9936.625
692,9839.875
693,9652.250
694,9454.625
695,9315.625
696,9195.875
697,9150.250
698,9232.250
699,9429.500
700,9653.625
701,9827.625
702,9934.375
703,10015.250
704,10061.375
705,10055.000
706,10028.125
707,10034.750
708,10039.750
709,10069.000
710,10118.000
711,10152.750
712,10191.750
