Distance_(pixels),Gray_Value
1310,10118.333
1311,10135.167
1312,10185.000
1313,10256.333
1314,10336.667
1315,10411.333
1316,10362.333
1317,10350.833
1318,10349.000
1319,10356.000
1320,10315.167
1321,10248.333
1322,10197.167
1323,10186.000
1324,10183.000
1325,10170.500
1326,10146.667
1327,10159.167
1328,10202.667
1329,10212.833
1330,10198.333
1331,10205.667
1332,10196.667
1333,10216.500
1334,10209.500
1335,10176.667
1336,10166.000
1337,10179.833
1338,10165.167
1339,10144.167
1340,10152.667
1341,10153.833
1342,10140.667
1343,10105.500
1344,10003.500
1345,9869.167
1346,9727.500
1347,9567.333
1348,9466.833
1349,9507.500
1350,9578.833
1351,9704.333
1352,9835.000
1353,9932.167
1354,9979.500
1355,10006.833
1356,10019.000
1357,9933.833
1358,9745.500
1359,9415.667
1360,8927.000
1361,8305.500
1362,7645.500
1363,7276.000
1364,7296.833
1365,7705.167
1366,8383.833
1367,9025.167
1368,9465.500
1369,9769.167
1370,9863.167
1371,9851.667
1372,9814.167
1373,9750.833
1374,9697.667
1375,9629.167
1376,9547.167
1377,9475.833
1378,9439.167
1379,9420.333
1380,9404.000
1381,9417.667
1382,9414.167
1383,9446.167
1384,9476.500
1385,9523.500
1386,9583.167
1387,9635.500
1388,9659.000
1389,9652.333
1390,9673.500
1391,9663.333
1392,9596.500
1393,9514.000
1394,9462.333
1395,9417.000
1396,9401.667
1397,9381.000
1398,9405.000
1399,9449.500
1400,9494.667
1401,9538.333
1402,9648.167
1403,9734.333
1404,9756.833
1405,9769.500
1406,9745.500
1407,9644.500
1408,9556.667
1409,9502.333
1410,9510.667
1411,9519.500
1412,9582.000
1413,9609.000
1414,9630.667
1415,9643.667
1416,9655.500
1417,9686.167
1418,9756.333
1419,9814.500
1420,9806.500
1421,9819.167
1422,9820.833
1423,9831.167
1424,9849.500
1425,9834.000
1426,9792.500
1427,9796.000
1428,9809.667
1429,9846.000
1430,9872.333
1431,9967.333
1432,9984.167
1433,9946.000
1434,9994.500
1435,10016.167
1436,10055.000
1437,10111.167
1438,10114.500
1439,10123.833
1440,10178.000
1441,10198.667
1442,10222.167
1443,10223.667
1444,10253.500
1445,10296.667
1446,10345.833
1447,10381.333
1448,10354.500
1449,10362.833
1450,10380.500
1451,10384.333
1452,10352.167
1453,10314.500
1454,10301.833
1455,10317.667
1456,10326.000
1457,10402.500
1458,10459.500
1459,10504.167
1460,10595.333
1461,10613.500
1462,10629.167
1463,10604.500
1464,10560.000
1465,10488.833
1466,10423.500
1467,10348.500
1468,10268.833
1469,10250.167
1470,10221.833
1471,10237.833
1472,10294.333
1473,10330.333
1474,10368.167
1475,10405.333
1476,10451.000
1477,10467.500
1478,10447.500
1479,10457.167
1480,10451.167
1481,10429.000
1482,10421.167
1483,10392.833
1484,10399.333
1485,10403.000
1486,10399.333
1487,10429.333
1488,10436.667
1489,10458.000
1490,10497.667
1491,10503.500
1492,10467.333
1493,10465.500
1494,10454.167
1495,10409.667
1496,10359.000
1497,10306.167
1498,10291.000
1499,10271.667
1500,10216.333
1501,10133.167
1502,9909.833
1503,9536.000
1504,9144.167
1505,8851.667
1506,8801.667
1507,9001.167
1508,9329.333
1509,9655.833
1510,9955.167
1511,10151.667
1512,10301.667
1513,10368.833
1514,10399.333
1515,10353.000
1516,10292.667
1517,10229.333
1518,10128.167
1519,10086.500
1520,10056.167
1521,10043.167
1522,10048.333
1523,10140.000
1524,10194.333
1525,10197.833
1526,10247.000
1527,10320.333
1528,10446.000
1529,10617.500
