Velocidades_Air,Velocidades_Ritz
882.7534893141151,935.2599055949485
1085.3673132124056,1133.0219342378466
1182.0435946771108,1201.0847840772974
723.8111146077069,780.9009885931043
1520.3638738914206,1520.3638738914206
999.9758077913393,1037.9754593036785
1026.698531806996,1040.9386744570627
1087.1590845545193,1063.433798855714
634.9184117172995,653.8846013704483
989.2242168014806,1271.9611101578596
1224.4852793099303,1086.2298767848263
1133.6712991800262,260.46523445633187
