Velocidades_Air,Velocidades_Ritz
738.6273326034575,791.1337236417422
923.1036254069435,970.758220639252
1195.3139155000506,1214.3551057430923
658.3359259276996,715.4257874446004
1459.373940602478,1459.373940602478
727.0066509775495,765.0062678902917
740.1896771394406,754.4298061803826
733.3052154212369,709.5799577259837
207.8244348564527,226.79059748981513
963.4758331589915,1022.601412648728
975.1256212898127,406.8418857947678
454.28320067887114,142.231364374621
