Distance_(pixels),Gray_Value
454,6543.750
455,6579.500
456,6627.000
457,6633.750
458,6612.250
459,6628.250
460,6669.250
461,6703.000
462,6715.750
463,6776.500
464,6820.000
465,6824.500
466,6847.500
467,6866.750
468,6903.000
469,6902.500
470,6915.750
471,6950.250
472,6987.750
473,7028.500
474,7051.250
475,7059.000
476,7056.750
477,7055.750
478,7041.750
479,7011.000
480,6922.750
481,6662.250
482,6291.250
483,6290.250
484,6618.750
485,6855.000
486,6962.500
487,7043.250
488,7084.250
489,7053.000
490,7019.250
491,7040.500
492,7028.250
493,6973.500
494,6895.750
495,6796.750
496,6819.000
497,6914.750
498,6949.250
499,6863.750
500,6736.250
501,6660.500
502,6622.000
503,6578.500
504,6338.500
505,5954.250
506,6016.500
507,6451.500
508,6763.250
509,6929.000
510,6998.500
511,7022.250
512,7011.750
513,7002.750
514,6974.000
515,6981.000
516,7003.000
517,6947.500
518,6937.500
519,6922.000
520,6925.000
521,6963.750
522,6985.500
523,7006.250
524,7054.500
525,7087.750
526,7046.000
527,7040.000
528,7030.500
529,6977.750
530,6911.000
531,6782.750
532,6630.500
533,6615.250
534,6773.750
535,6937.750
536,7048.000
537,7142.250
538,7208.750
539,7207.000
540,7192.250
541,7167.500
542,7122.000
543,7111.250
544,7120.500
545,7126.500
546,7176.250
547,7252.250
548,7275.500
549,7277.500
550,7292.500
551,7300.000
552,7261.000
553,7187.750
554,7150.250
555,7136.750
556,7167.250
557,7203.750
558,7179.750
559,7186.250
560,7245.250
561,7264.500
562,7253.500
563,7248.250
564,7203.250
565,7141.500
566,7105.500
567,6948.250
568,6557.500
569,6283.500
570,6481.250
571,6804.000
572,6978.250
573,7056.250
574,7095.250
575,7101.250
576,7079.500
577,7044.250
578,7008.500
579,6964.750
580,6901.500
581,6834.500
582,6817.750
583,6857.750
584,6893.000
585,6896.750
586,6878.750
587,6865.250
588,6831.500
589,6736.000
590,6477.750
591,6073.750
592,5990.250
593,6322.250
594,6616.250
595,6747.500
596,6821.500
597,6870.500
598,6918.000
599,6952.250
600,6942.750
601,6942.250
602,6914.250
603,6846.250
604,6777.750
605,6694.500
606,6641.750
607,6661.500
608,6726.500
609,6814.250
610,6878.250
611,6921.500
612,6967.250
613,7013.500
614,7045.250
615,7032.750
616,7031.000
617,7038.000
618,7041.750
619,7038.250
620,7013.750
621,6996.500
622,6967.000
623,6923.750
624,6869.000
625,6831.500
626,6825.000
627,6799.250
628,6699.750
629,6610.500
630,6601.500
631,6641.750
632,6689.500
633,6664.750
634,6636.000
