Distance_(pixels),Gray_Value
673,8713.250
674,8746.750
675,8773.625
676,8766.250
677,8783.250
678,8774.875
679,8768.750
680,8768.250
681,8698.625
682,8534.875
683,8349.125
684,8138.125
685,8029.250
686,8093.375
687,8260.125
688,8450.125
689,8610.000
690,8686.625
691,8681.750
692,8599.625
693,8453.125
694,8293.875
695,8128.000
696,8006.750
697,7976.625
698,8028.875
699,8160.750
700,8336.250
701,8472.500
702,8594.125
703,8672.750
704,8677.125
705,8669.375
706,8697.250
707,8658.500
708,8636.250
709,8678.000
710,8723.625
711,8774.000
712,8798.125
713,8807.250
714,8820.625
715,8808.250
716,8801.000
717,8785.625
718,8790.625
719,8830.750
720,8878.125
721,8935.250
722,8972.250
723,8989.500
724,8978.500
725,8964.125
726,8904.625
727,8808.625
728,8772.250
729,8793.125
730,8820.250
731,8884.750
732,8938.625
733,8954.875
734,8956.125
735,8960.625
736,8959.500
737,8940.875
738,8915.625
739,8911.875
740,8917.500
741,8898.125
742,8839.125
743,8799.250
744,8735.250
745,8607.000
746,8395.750
747,8045.500
748,7580.125
749,6999.875
750,6391.000
751,5972.750
752,5825.875
753,6009.750
754,6495.125
755,7092.375
756,7686.500
757,8204.000
758,8534.875
759,8750.000
760,8861.500
761,8858.875
762,8760.875
763,8619.250
764,8523.750
765,8521.250
766,8599.500
767,8682.000
768,8848.625
769,9003.875
770,9069.750
771,9074.375
772,9019.000
773,8945.625
774,8859.875
775,8661.500
776,8325.875
777,7860.375
778,7329.000
779,6835.125
780,6515.750
781,6445.375
782,6647.750
783,7001.500
784,7363.625
785,7680.250
786,7906.875
787,8070.500
788,8245.000
789,8397.250
790,8603.000
791,8770.125
792,8849.875
793,8869.500
794,8854.375
795,8835.250
796,8847.875
797,8883.125
798,8872.625
799,8898.375
800,8925.750
801,8948.625
802,8965.875
803,9007.625
804,8983.750
805,8948.750
806,8933.000
807,8911.625
808,8909.500
809,8900.750
810,8915.625
811,8957.625
812,8981.875
813,8963.250
814,8935.875
815,8911.875
816,8874.000
817,8866.000
818,8888.250
819,8942.750
820,9037.875
821,9136.125
822,9193.375
823,9165.500
824,9119.250
825,9088.125
826,9092.500
827,9040.125
828,8984.250
829,8972.625
830,8923.375
831,8914.875
832,8921.125
833,8898.125
834,8896.500
835,8890.000
836,8910.000
837,8954.500
838,8972.750
839,8976.875
840,8957.750
841,8941.250
842,8933.125
843,8910.625
844,8885.000
845,8890.750
846,8908.375
847,8935.125
848,8955.625
849,8975.500
850,9014.875
851,9019.875
852,9013.625
853,9005.750
854,9004.125
855,8999.500
856,8950.375
857,8885.875
858,8839.250
859,8819.750
860,8776.750
861,8730.500
862,8706.625
863,8716.750
864,8769.625
865,8787.875
866,8839.250
867,8863.750
868,8874.125
869,8867.125
870,8823.375
871,8769.125
872,8663.375
873,8480.250
874,8363.875
875,8359.000
876,8420.750
877,8497.250
878,8574.375
879,8643.125
880,8661.375
881,8671.375
882,8702.000
883,8739.500
884,8770.625
885,8816.500
886,8851.000
887,8881.000
888,8874.375
889,8856.000
890,8848.750
891,8819.500
892,8797.500
893,8724.375
894,8580.750
895,8434.750
896,8354.250
897,8335.875
898,8392.000
899,8528.125
900,8640.500
901,8705.375
902,8742.250
903,8768.750
904,8781.125
905,8779.875
906,8779.250
907,8751.250
908,8723.375
909,8711.750
910,8683.875
911,8652.000
912,8613.500
913,8576.750
914,8564.750
915,8587.875
916,8653.625
917,8689.375
918,8717.375
919,8751.375
920,8749.625
921,8744.750
922,8762.500
923,8745.375
924,8695.375
925,8665.750
926,8684.250
927,8687.625
928,8709.500
929,8761.875
930,8810.500
931,8859.625
932,8903.250
933,8902.250
934,8905.250
935,8933.250
936,8955.875
937,8974.625
938,9007.500
939,9040.500
940,9084.125
941,9095.375
942,9102.000
943,9121.250
944,9111.000
945,9097.250
946,9094.625
947,9081.375
948,9077.500
949,9062.000
950,9081.000
951,9127.375
952,9165.250
953,9215.500
954,9247.750
955,9259.750
956,9263.250
957,9247.875
958,9222.000
959,9179.875
960,9112.875
961,9048.000
962,9024.625
963,8978.000
964,8977.875
965,9003.375
966,9039.000
967,9069.000
968,9103.875
969,9138.875
970,9149.875
971,9127.625
972,9109.375
973,9107.375
974,9084.000
975,9054.875
976,9051.750
977,8991.000
978,8938.375
979,8949.250
980,8939.250
981,8950.625
982,8992.250
983,9003.625
984,8979.500
985,8989.625
986,8992.000
987,8990.875
988,8968.375
989,8836.000
990,8605.000
991,8368.750
992,8163.125
993,8108.375
994,8155.000
995,8247.000
996,8389.500
997,8543.000
998,8611.625
999,8684.375
1000,8702.875
1001,8659.875
1002,8625.250
1003,8568.250
1004,8535.625
1005,8550.000
1006,8585.375
1007,8670.375
1008,8767.000
1009,8855.000
1010,8894.375
1011,8842.375
1012,8720.875
1013,8591.625
1014,8517.875
1015,8507.000
1016,8498.875
1017,8552.250
1018,8653.625
1019,8757.375
1020,8829.625
1021,8862.125
1022,8902.875
1023,8931.625
1024,8922.500
1025,8881.875
1026,8822.000
1027,8734.875
1028,8665.000
1029,8595.875
1030,8550.750
1031,8476.750
1032,8435.500
1033,8448.500
1034,8496.625
1035,8539.250
1036,8502.500
1037,8393.250
1038,8209.125
1039,8020.500
1040,7909.875
1041,7940.500
1042,8087.250
1043,8316.750
1044,8516.250
1045,8622.375
1046,8697.125
1047,8739.000
1048,8781.000
1049,8826.750
1050,8860.875
1051,8893.125
1052,8914.500
1053,8919.250
1054,8934.875
1055,8941.750
1056,8940.875
1057,8897.500
1058,8855.000
1059,8783.875
1060,8721.125
1061,8663.750
1062,8630.125
1063,8679.375
1064,8745.375
1065,8802.125
1066,8851.625
1067,8864.625
1068,8903.000
1069,8901.250
1070,8900.875
1071,8912.375
1072,8930.750
1073,8926.750
1074,8908.500
1075,8860.625
1076,8793.625
1077,8732.875
1078,8684.500
1079,8646.250
1080,8628.375
1081,8609.750
1082,8639.000
1083,8674.750
1084,8754.750
1085,8805.000
1086,8845.625
1087,8884.750
1088,8905.500
1089,8902.375
1090,8919.750
1091,8936.250
